,Location,Price,Area
1980,"2/3 Nguyễn Quý Đức, Cẩm Lệ, Đà Nẵng ",1 Triệu 500K ₫ / Tháng,20m2
1981,"Nguyễn Đình Chiểu, Ngũ Hành Sơn, Đà Nẵng ",1 Triệu 600K ₫ / Tháng,30m2
1982,"654/14 Trưng Nữ Vương, Hải Châu, Đà Nẵng",2 Triệu 250K ₫ / Tháng,20m2
1983,"Xuân Đán 2,Xuân Hà, Thanh Khê, Đà Nẵng ",10 Triệu 500K ₫ / Tháng,80m2
1984," Nguyễn Văn Thoại, Sơn Trà, Đà Nẵng",30 Triệu ₫ / Tháng,150m2
1985," Phan Kế Bính, Hải Châu, Đà Nẵng. ",12 Triệu ₫ / Tháng,70m2
1986,"6 Đô Đốc Bảo, Cẩm Lệ, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
1987,"78 Nguyễn Viết Xuân, Liên Chiểu, Đà Nẵng",2 Triệu ₫ / Tháng,20m2
1988,"76 Đường Vũ Lập, Liên Chiểu, Đà Nẵng",1 Triệu 800K ₫ / Tháng,20m2
1989,"21/7/3 Dũng Sĩ Thanh Khê, Thanh Khê, Đà Nẵng",3 Triệu ₫ / Tháng,40m2
1990," Trần Cao Vân,Thanh Khê, Đà Nẵng",7 Triệu 500K ₫ / Tháng,50m2
1991," 02 Dương Văn An, Mân Thái, Sơn Trà, Đà Nẵng",3 Triệu ₫ / Tháng,35m2
1992,"34 Hoàng Sĩ Khải, An Hải Bắc, Sơn Trà, Đà Nẵng",4 Triệu ₫ / Tháng,20m2
1993,"9 Lưu Hữu Phước, Sơn Trà, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
1994,"107 Nguyễn Phước Nguyên, Thanh Khê, Đà Nẵng",2 Triệu 300K ₫ / Tháng,20m2
1995,"Trần Đại Nghĩa, Ngũ Hành Sơn, Đà Nẵng ",800000 ₫ / Tháng,20m2
1996, Hoàng Thị Loan - Liên Chiểu - Đà Nẵng,15 Triệu ₫ / Tháng,250m2
1997,"Trung Nghĩa 9, Hòa Minh, Liên Chiểu, Đà Nẵng",7 Triệu ₫ / Tháng,125m2
1998,"K338 Hoàng Diệu, Hải Châu, Đà Nẵng ",8 Triệu ₫ / Tháng,70m2
1999," Nguyễn Đức Trung, Cẩm Lệ, Đà Nẵng",5 Triệu 500K ₫ / Tháng,100m2
2000,"Đỗ Bá, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",6 Triệu ₫ / Tháng,25m2
2001,"Phạm Nhữ Tăng, Thanh Khê, Đà Nẵng ",6 Triệu ₫ / Tháng,80m2
2002,"281 Trường Chinh, Thanh Khê, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2003,"Trần Văn Dư, Ngũ Hành Sơn, Đà Nẵng",4 Triệu ₫ / Tháng,20m2
2004,"B1 Hồng Phước, Liên Chiểu, Đà Nẵng",1 Triệu 600K ₫ / Tháng,16m2
2005,"Nhơn Hòa 22, Cẩm Lệ, Đà Nẵng",1 Triệu 800K ₫ / Tháng,20m2
2006,"252 Lê Thanh Nghị, Hải Châu, Đà Nẵng",3 Triệu 400K ₫ / Tháng,20m2
2007,"Phạm Văn Nghị, Thanh Khê, Đà Nẵng",3 Triệu ₫ / Tháng,40m2
2008,"Lê Hiến Mai, Hòa Minh, Liên Chiểu, Đà Nẵng",2 Triệu ₫ / Tháng,25m2
2009,"Hòa An, Cẩm Lệ, Đà Nẵng",2 Triệu ₫ / Tháng,30m2
2010,"Thúc Tề, Thanh Khê, Đà Nẵng ",4 Triệu 500K ₫ / Tháng,60m2
2011," Ỷ Lan Nguyên Phi, Hòa Cường Bắc, Hải Châu, Đà Nẵng",14 Triệu ₫ / Tháng,250m2
2012," Tiểu La, Hòa Cường Bắc, Hải Châu, Đà Nẵng ",35 Triệu ₫ / Tháng,120m2
2013,"Đường 29-3, Cẩm Lệ, Đà Nẵng",1 Triệu 700K ₫ / Tháng,20m2
2014,"111 2 Tháng 9, Hòa Cường Nam, Hải Châu, Đà Nẵng",9 Triệu ₫ / Tháng,140m2
2015,"76 Nguyễn Đức Thiệu, Cẩm Lệ, Đà Nẵng",2 Triệu 200K ₫ / Tháng,20m2
2016,"338/12 Hoàng Diệu, Hải Châu, Đà Nẵng",4 Triệu ₫ / Tháng,70m2
2017,"Đống Đa, Hải Châu, Đà Nẵng",22 Triệu ₫ / Tháng,60m2
2018," Trần Cao Vân, Thanh Khê, Đà Nẵng",7 Triệu 500K ₫ / Tháng,120m2
2019,"Kề Khách Sạn Mường Thanh, Ngô Quyền,An Hải Tây,Sơn Trà,Đà Nẵng",7 Triệu ₫ / Tháng,50m2
2020," Đường Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng",18 Triệu ₫ / Tháng,300m2
2021,"8/2 Lý Tự Trọng, Hải Châu, Đà Nẵng",1 Triệu ₫ / Tháng,20m2
2022,"120 Trịnh Lỗi, Ngũ Hành Sơn, Đà Nẵng",2 Triệu 600K ₫ / Tháng,20m2
2023,"H2/15 K50 Bùi Tá Hán, Ngũ Hành Sơn, Đà Nẵng",2 Triệu 200K ₫ / Tháng,20m2
2024,"482/11/20 Trưng Nữ Vương, Hải Châu, Đà Nẵng",4 Triệu ₫ / Tháng,40m2
2025,"Thái Thị Bôi, Thanh Khê, Đà Nẵng ",15 Triệu ₫ / Tháng,170m2
2026,"Tô Hiệu, Liên Chiểu, Đà Nẵng",2 Triệu 200K ₫ / Tháng,20m2
2027,"Lê Hữu Trác, Sơn Trà, Đà Nẵng",4 Triệu 500K ₫ / Tháng,20m2
2028,"Trần Văn Dư, Ngũ Hành Sơn, Đà Nẵng",4 Triệu ₫ / Tháng,20m2
2029,"26 Tôn Thất Đạm, Thanh Khê, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2030,"85 Lương Khánh Thiện, Liên Chiểu, Đà Nẵng",3 Triệu 500K ₫ / Tháng,75m2
2031,"126 Thái Thị Bôi, Thanh Khê, Đà Nẵng ",5 Triệu ₫ / Tháng,15m2
2032," Thái Thị Bôi, Thanh Khê, Đà Nẵng",15 Triệu ₫ / Tháng,64m2
2033,"Hà Huy Giáp, Hải Châu, Đà Nẵng",13 Triệu ₫ / Tháng,100m2
2034, 24 NGUYỄN VĂN SIÊU - AN HẢI TÂY - SƠN TRÀ - ĐÀ NẴNG ,4 Triệu ₫ / Tháng,20m2
2035,"  Huỳnh Lý, Thuận Phước, Hải Châu, Đà Nẵng",10 Triệu ₫ / Tháng,165m2
2036,"Nguyễn Hoàng,Hải Châu, Đà Nẵng ",7 Triệu 500K ₫ / Tháng,90m2
2037,"Trần Cao Vân, Thanh Khê, Đà Nẵng",8 Triệu ₫ / Tháng,90m2
2038,"19 Chơn Tâm 8, Liên Chiểu, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2039,"58 Nguyễn Bình, Hải Châu, Đà Nẵng",2 Triệu 300K ₫ / Tháng,20m2
2040,"74 Nguyễn Đỗ Cung, Liên Chiểu, Đà Nẵng",2 Triệu ₫ / Tháng,20m2
2041,"195 Ngô Mây, Hòa Vang, Đà Nẵng",2 Triệu 200K ₫ / Tháng,20m2
2042,"408 Hoàng Diệu, Bình Thuận, Hải Châu, Đà Nẵng",3 Triệu 500K ₫ / Tháng,20m2
2043,"kiệt 37 đường Hải Hồ,hải châu , Đà Nẵng",11 Triệu ₫ / Tháng,68m2
2044,"k207 Tô Hiệu, Liên Chiểu, Đà Nẵng",10 Triệu ₫ / Tháng,255m2
2045," Tân Thái 6, Mân Thái, Sơn Trà, Đà Nẵng",25 Triệu ₫ / Tháng,300m2
2046,"Huỳnh Lý, Thuận Phước, Hải Châu, Đà Nẵng",5 Triệu ₫ / Tháng,25m2
2047," Phan Thúc Duyện, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",20 Triệu ₫ / Tháng,120m2
2048,"Hàm Nghi, Thanh Khê, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2049,"402 Trưng Nữ Vương, Hòa Thuận Đông, Hải Châu, Đà Nẵng",5 Triệu ₫ / Tháng,20m2
2050,"Nguyễn Công Trứ, Sơn Trà, Đà Nẵng",6 Triệu ₫ / Tháng,20m2
2051," Thái Phiên, Phước Ninh, Hải Châu, Đà Nẵng",42 Triệu ₫ / Tháng,100m2
2052,"66 Hồ Quý Ly, Liên Chiểu, Đà Nẵng",4 Triệu ₫ / Tháng,60m2
2053," An Thượng 17, Ngũ Hành Sơn, Đà Nẵng",20 Triệu ₫ / Tháng,300m2
2054,"Nguyễn Hoàng, Hải Châu, Đà Nẵng",25 Triệu ₫ / Tháng,120m2
2055,"k322  Hải Phòng, Thanh Khê, Đà Nẵng",8 Triệu ₫ / Tháng,97m2
2056," Nguyễn Công Trứ, An Hải Đông, Sơn Trà, Đà Nẵng ",7 Triệu 500K ₫ / Tháng,60m2
2057,"k60 Trưng Nữ Vương, Hải Châu, Đà Nẵng",10 Triệu ₫ / Tháng,120m2
2058,"85 Lương Khánh Thiện ,Hoà Minh ,Liên Chiểu , Đà Nẵng",3 Triệu 500K ₫ / Tháng,90m2
2059,"k408 Hoàng Diệu, Hải Châu, Đà Nẵng",3 Triệu 500K ₫ / Tháng,50m2
2060,"k265 Trường Chinh, Cẩm Lệ, Đà Nẵng",2 Triệu ₫ / Tháng,60m2
2061,"17 Đoàn Phú Tứ, Liên Chiểu, Đà Nẵng ",1 Triệu 400K ₫ / Tháng,20m2
2062,"64/65 Trần Cao Vân, Thanh Khê, Đà Nẵng",3 Triệu ₫ / Tháng,25m2
2063,"85 Lương Khánh Thiện, Hòa Minh, Liên Chiểu, Đà Nẵng",3 Triệu 500K ₫ / Tháng,75m2
2064,"30 Đường Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng",6 Triệu ₫ / Tháng,120m2
2065,"9 Lưu Hữu Phước, An Hải Bắc, Sơn Trà, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2066,"265/7 Trường Chinh, Cẩm Lệ, Đà Nẵng",2 Triệu ₫ / Tháng,20m2
2067,"54 Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng",2 Triệu 300K ₫ / Tháng,20m2
2068,"118 Nguyễn Đình Chiểu, Ngũ Hành Sơn, Đà Nẵng",1 Triệu 600K ₫ / Tháng,20m2
2069,"1 Lê Thanh Nghị, Hòa Cường Bắc, Hải Châu, Đà Nẵng",2 Triệu 600K ₫ / Tháng,20m2
2070,"Lưu Hữu Phước, Sơn Trà, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2071,"478 Điện Biên Phủ, Thanh Khê, Đà Nẵng ",2 Triệu 300K ₫ / Tháng,20m2
2072,"28 Thanh Lương 18, Cẩm Lệ, Đà Nẵng",2 Triệu 300K ₫ / Tháng,20m2
2073,"176 Tế Hanh, Hòa Vang, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2074,"Hàm Nghi, Thanh Khê, Đà Nẵng ",8 Triệu 500K ₫ / Tháng,120m2
2075,"41 Hà Đông 1, Thanh Khê, Đà Nẵng",60 Triệu ₫ / Tháng,700m2
2076," Phùng Hưng , Thanh Khê, Đà Nẵng",2 Triệu 700K ₫ / Tháng,30m2
2077," Nguyễn Công Trứ, An Hải Đông, Sơn Trà, Đà Nẵng",7 Triệu ₫ / Tháng,30m2
2078,"Trưng Nữ Vương, Hải Châu, Đà Nẵng",38 Triệu ₫ / Tháng,330m2
2079,"Trưng Nữ Vương, Hải Châu, Đà Nẵng",6 Triệu ₫ / Tháng,52m2
2080,"Huỳnh Ngọc Huệ, Thanh Khê, Đà Nẵng",30 Triệu ₫ / Tháng,160m2
2081,"48 Nhơn Hòa 1, Hòa An, Cẩm Lệ, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2082,"216 Ngũ Hành Sơn, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",1 Triệu ₫ / Tháng,20m2
2083,"359a Phan Châu Trinh, Hải Châu, Đà Nẵng",750000 ₫ / Tháng,20m2
2084,"07 Nguyễn Dữ, Khuê Trung, Cẩm Lệ, Đà Nẵng",8 Triệu 999K ₫ / Tháng,120m2
2085,"Bàu Năng 8, Liên Chiểu, Đà Nẵng",10 Triệu ₫ / Tháng,195m2
2086,"213 Khúc Hạo, Sơn Trà, Đà Nẵng",1 Triệu ₫ / Tháng,20m2
2087,"113/32 Nguyễn Chí Thanh, Hải Châu, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2088," Nguyễn Lộ Trạch, Hải Châu, Đà Nẵng",29 Triệu ₫ / Tháng,300m2
2089," Tôn Đản, Cẩm Lệ, Đà Nẵng",10 Triệu ₫ / Tháng,120m2
2090," Tôn Đản, Cẩm Lệ, Đà Nẵng",3 Triệu 500K ₫ / Tháng,82m2
2091, Nguyễn Thiện Kế - Phước Mỹ - Sơn Trà - Đà Nẵng ,10 Triệu ₫ / Tháng,86m2
2092," 132 Lý Tự Trọng, Hải Châu, Đà Nẵng",12 Triệu ₫ / Tháng,200m2
2093," Nguyễn Lộ Trạch, Hải Châu, Đà Nẵng",29 Triệu ₫ / Tháng,300m2
2094," Mỹ Đa Đông 3, Mỹ An, Ngũ Hành Sơn, Đà Nẵng ",2 Triệu 700K ₫ / Tháng,35m2
2095,"4b Thanh Duyên, Hải Châu, Đà Nẵng",1 Triệu ₫ / Tháng,20m2
2096,"1 Phạm Như Xương, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",4 Triệu ₫ / Tháng,30m2
2097,"Đường Hàn Mặc Tử, Hải Châu, Đà Nẵng",4 Triệu 500K ₫ / Tháng,25m2
2098,"20 An Tư Công Chúa, Ngũ Hành Sơn, Đà Nẵng",1 Triệu 300K ₫ / Tháng,20m2
2099,"284 Dương Đình Nghệ, An Hải Bắc, Sơn Trà, Đà Nẵng",20 Triệu ₫ / Tháng,200m2
2100,"Lê Thước, Sơn Trà, Đà Nẵng",22 Triệu ₫ / Tháng,200m2
2101,"K350 Tôn Đản, Cẩm Lệ,  Đà Nẵng",3 Triệu ₫ / Tháng,60m2
2102,"Đường Tiểu La, Hòa Cường Bắc, Hải Châu, Đà Nẵng",5 Triệu 500K ₫ / Tháng,50m2
2103," Hải Sơn, Thanh Bình, Hải Châu, Đà Nẵng",20 Triệu ₫ / Tháng,162m2
2104,"Đốc Ngữ, Hải Châu, Đà Nẵng ",20 Triệu ₫ / Tháng,110m2
2105," Dương Đình Nghệ, An Hải Bắc, Sơn Trà, Đà Nẵng",13 Triệu ₫ / Tháng,75.4m2
2106,k 382 Tôn Đản - Cẩm Lệ - Đà Nẵng,1 Triệu 500K ₫ / Tháng,30m2
2107,"182 Lê Đình Lý, Hải Châu, Đà Nẵng",4 Triệu ₫ / Tháng,30m2
2108,"478 Điện Biên Phủ, Thanh Khê, Đà Nẵng",2 Triệu 300K ₫ / Tháng,20m2
2109,"Lê Thanh Nghị, Hải Châu, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2110,"39/1 Trương Chí Cương, Hải Châu, Đà Nẵng",3 Triệu ₫ / Tháng,20m2
2111,"67 Thái Thị Bôi, Thanh Khê, Đà Nẵng",7 Triệu 500K ₫ / Tháng,100m2
2112,"6 Phan Tứ, Ngũ Hành Sơn, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2113,"47/1 Mai Am, Hải Châu, Đà Nẵng",2 Triệu 600K ₫ / Tháng,20m2
2114,"338/50 Hoàng Diệu, Hải Châu, Đà Nẵng",3 Triệu ₫ / Tháng,20m2
2115,"24 Nguyễn Văn Siêu, An Hải Tây, Sơn Trà, Đà Nẵng",8 Triệu ₫ / Tháng,45m2
2116," Đậu Quang Lĩnh, Hòa Xuân, Cẩm Lệ, Đà Nẵng",20 Triệu ₫ / Tháng,120m2
2117,"26 Dương Thị Xuân Quý, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",600000 ₫ / Tháng,20m2
2118,"Ngô Chân Lưu, Liên Chiểu, Đà Nẵng",5 Triệu 200K ₫ / Tháng,50m2
2119," K104/12 Mai Lão Bạng, Thuận Phước, Hải Châu, Đà Nẵng",2 Triệu 500K ₫ / Tháng,18m2
2120," Bùi Thị Xuân, An Hải Tây, Sơn Trà, Đà Nẵng",8 Triệu ₫ / Tháng,40m2
2121,"7 Phạm Thế Hiển, Cẩm Lệ, Đà Nẵng",2 Triệu 500K ₫ / Tháng,20m2
2122,"Lê Bá Trinh, Hải Châu, Đà Nẵng",16 Triệu ₫ / Tháng,90m2
2123,96/01 Nam Cao - Liên Chiểu - Đà Nẵng,2 Triệu 500K ₫ / Tháng,30m2
2124,"47/07 Đặng Vũ Hỷ, Q.Sơn Trà, Đà Nẵng.",3 Triệu ₫ / Tháng,30m2
2125,"86 Nguyễn Hữu Cầu, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng",4 Triệu 500K ₫ / Tháng,45m2
2126,"41 Hà Đông 1, Thanh Khê, Đà Nẵng",3 Triệu 500K ₫ / Tháng,20m2
2127,"Võ Văn Kiệt, Sơn Trà, Đà Nẵng",50 Triệu ₫ / Tháng,120m2
2128,"07 Nguyễn Dữ, Cẩm Lệ, Đà Nẵng",9 Triệu ₫ / Tháng,100m2
2129,"18/32 Đào Duy Từ, Thanh Khê, Đà Nẵng",7 Triệu ₫ / Tháng,76m2
2130,"182/3 Lê Đình Lý, Hải Châu, Đà Nẵng",4 Triệu ₫ / Tháng,30m2
2131,"Trần Hoành, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",12 Triệu ₫ / Tháng,110m2
2132,"K18/32  Đào Duy Từ, Thanh Khê, Đà Nẵng ",7 Triệu ₫ / Tháng,72m2
2133,"259a/5 Trần Cao Vân, Thanh Khê, Đà Nẵng",9 Triệu ₫ / Tháng,60m2
2134,"121 Lê Văn Thịnh, Hòa Minh, Liên Chiểu, Đà Nẵng",2 Triệu 600K ₫ / Tháng,40m2
2135," Ỷ Lan Nguyên Phi, Hoà Cường Bắc, Hải Châu, Đà Nẵng",2 Triệu 500K ₫ / Tháng,23m2
2136,"Nguyễn Phước Nguyên, Thanh Khê, Đà Nẵng",5 Triệu 500K ₫ / Tháng,40m2
2137," Tôn Đản, Cẩm Lệ, Đà Nẵng",3 Triệu 500K ₫ / Tháng,76m2
2138,"Kỳ Đồng, Thanh Khê, Đà Nẵng",12 Triệu ₫ / Tháng,80m2
2139,"195 Ngô Mây, Hòa Vang, Đà Nẵng",2 Triệu 200K ₫ / Tháng,20m2
2140,"14-15 Phạm Huy Thông, Sơn Trà, Đà Nẵng",1 Triệu 500K ₫ / Tháng,25m2
2141,"Trần Cao Vân, Thanh Khê, Đà Nẵng",8 Triệu ₫ / Tháng,56m2
2142,"Minh Mạng, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2143," Lê Đình Lý, Hải Châu, Đà Nẵng",30 Triệu ₫ / Tháng,40m2
2144,"15 Trần Đình Nam, Hòa An, Cẩm Lệ, Đà Nẵng",2 Triệu 400K ₫ / Tháng,20m2
2145,"Hoàng Thúc Trâm, Hải Châu, Đà Nẵng",12 Triệu ₫ / Tháng,80m2
2146,"Ngô Sĩ Liên, Liên Chiểu, Đà Nẵng",1 Triệu ₫ / Tháng,20m2
2147," Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng ",10 Triệu ₫ / Tháng,90m2
2148," Hoàng Thị Loan, Liên Chiểu, Đà Nẵng",17 Triệu ₫ / Tháng,180m2
2149,"105 Hoàng Thúc Trâm, Hòa Cường Bắc, Hải Châu, Đà Nẵng.",1 Triệu 700K ₫ / Tháng,18m2
2150," Thanh Thủy, Hải Châu, Đà Nẵng ",14 Triệu ₫ / Tháng,90m2
2151," Hoàng Sĩ Khải, An Hải Bắc, Sơn Trà, Đà Nẵng",8 Triệu ₫ / Tháng,80m2
2152," Hồ Thấu, Mân Thái, Sơn Trà, Đà Nẵng ",7 Triệu ₫ / Tháng,60m2
2153,Xuân Tâm - Hải Châu - Đà Nẵng ,17 Triệu ₫ / Tháng,119m2
2154,"117 Nguyễn Lương Bằng, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",900000 ₫ / Tháng,20m2
2155,"Thanh Thủy, Hải Châu, Đà Nẵng ",1 Triệu 300K ₫ / Tháng,20m2
2156,"Hoàng Sĩ Khải, Sơn Trà, Đà Nẵng",8 Triệu ₫ / Tháng,80m2
2157,"280-282 Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng",3 Triệu ₫ / Tháng,25m2
2158,"K536 Điện Biên Phủ, Thanh Khê, Đà Nẵng",6 Triệu ₫ / Tháng,110m2
2159,"K138 Hoàng Văn Thái, Liên Chiểu, Đà Nẵng",6 Triệu 500K ₫ / Tháng,100m2
2160,K52 Lâm Hoành Đà Nẵng,5 Triệu ₫ / Tháng,70m2
2161,"Ông Ích Khiêm, Hải Châu, Đà Nẵng",20 Triệu ₫ / Tháng,70m2
2162,"25 Lương Trúc Đàm, Liên Chiểu, Đà Nẵng",1 Triệu 800K ₫ / Tháng,20m2
2163,"43 Võ An Ninh, Cẩm Lệ, Đà Nẵng",3 Triệu ₫ / Tháng,30m2
2164,"80 Hoàng Thế Thiện, Cẩm Lệ, Đà Nẵng",3 Triệu 500K ₫ / Tháng,15m2
2165,"Hoàng Bích Sơn, Sơn Trà, Đà Nẵng",30 Triệu ₫ / Tháng,75m2
2166,"56 Ngô Thị Liễu, Hải Châu, Đà Nẵng",2 Triệu 200K ₫ / Tháng,25m2
2167,"22 Trung Lương 7 và Hoàng Thị Ái , Cẩm Lệ, Đà Nẵng",3 Triệu ₫ / Tháng,40m2
2168,"kiệt 87 Ngũ Hành Sơn, Ngũ Hành Sơn, Đà Nẵng",12 Triệu ₫ / Tháng,120m2
2169," Nguyễn Tất Thành, Thanh Khê, Đà Nẵng",1 Triệu 800K ₫ / Tháng,20m2
2170,"K454 Tôn Đức Thắng, Liên Chiểu, Đà Nẵng",4 Triệu ₫ / Tháng,40m2
2171," Điện Biên Phủ, Thanh Khê, Đà Nẵng ",15 Triệu ₫ / Tháng,130m2
2172,"Ông Ích Khiêm, Hải Châu, Đà Nẵng",20 Triệu ₫ / Tháng,100m2
2173," kiệt K12 Hoàng Văn Thái , Liên Chiểu, Đà Nẵng",4 Triệu ₫ / Tháng,50m2
2174,"k116 Lê Lai, Thạch Thang, Hải Châu, Đà Nẵng",5 Triệu 500K ₫ / Tháng,60m2
2175,"k107 Hoàng Thúc Trâm, Hải Châu, Đà Nẵng",13 Triệu ₫ / Tháng,50m2
2176,"Khuê Mỹ Đông 1, Ngũ Hành Sơn, Đà Nẵng",8 Triệu ₫ / Tháng,30m2
2177,"Tiểu La, Hải Châu, Đà Nẵng",3 Triệu 200K ₫ / Tháng,20m2
2178,"Mỹ Đa Đông 3, Ngũ Hành Sơn, Đà Nẵng",2 Triệu 800K ₫ / Tháng,20m2
2179,"213 Khúc Hạo, Sơn Trà, Đà Nẵng",1 Triệu ₫ / Tháng,30m2
2180,"640/8 Trưng Nữ Vương, Hải Châu, Đà Nẵng",4 Triệu ₫ / Tháng,35m2
2181,"Trần Nhân Tông, Sơn Trà, Đà Nẵng",4 Triệu 500K ₫ / Tháng,35m2
2182,"22 Trung Lương 7, Cẩm Lệ, Đà Nẵng",3 Triệu ₫ / Tháng,50m2
2183,"Khuê Mỹ Đông 7, Ngũ Hành Sơn, Đà Nẵng",3 Triệu ₫ / Tháng,20m2
2184,"Điện Biên Phủ, Thanh Khê, Đà Nẵng",15 Triệu ₫ / Tháng,200m2
2185,"48/6 Ngô Sĩ Liên, Liên Chiểu, Đà Nẵng",1 Triệu 700K ₫ / Tháng,20m2
2186,"K385/H33/17 Nguyễn Văn Linh, Thanh Khê, Đà Nẵng",4 Triệu ₫ / Tháng,20m2
2187,"385 Nguyễn Văn Linh, Hải Châu, Đà Nẵng",5 Triệu 500K ₫ / Tháng,35m2
2188,"Khu Đô thị Sinh thái Hòa Xuân, Hòa Xuân, Cẩm Lệ, Đà Nẵng",4 Triệu ₫ / Tháng,50m2
2189,"Nguyễn Sơn, Hải Châu, Đà Nẵng",4 Triệu 800K ₫ / Tháng,50m2
2190,"Ngô Thi Sỹ, Ngũ Hành Sơn, Đà Nẵng",5 Triệu ₫ / Tháng,20m2
2191,"H92/5/8/45 K64 Trần Đình Tri, Q.Liên Chiểu, TP Đà Nẵng",900000 ₫ / Tháng,16m2
2192,Đường Võ An Ninh - Qua Cầu Nguyễn Tri Phương ,2 Triệu 900K ₫ / Tháng,34m2
2193,"Đường 3 Tháng 2, Hải Châu, Đà Nẵng",2 Triệu ₫ / Tháng,20m2
2194,"Ông Ích Khiêm, Hải Châu, Đà Nẵng",25 Triệu ₫ / Tháng,200m2
2195,"Trưng Nữ Vương, Hải Châu, Đà Nẵng",28 Triệu ₫ / Tháng,400m2
2196,"Hồ Thấu, Sơn Trà, Đà Nẵng",7 Triệu ₫ / Tháng,70m2
2197,"241 Phan Đăng Lưu, Khuê Trung, Cẩm Lệ, Đà Nẵng",4 Triệu ₫ / Tháng,25m2
2198," Cù Chính Lan, Thanh Khê, Đà Nẵng",8 Triệu ₫ / Tháng,75m2
2199," Nguyễn Dữ , Cẩm Lệ, Đà Nẵng",9 Triệu 500K ₫ / Tháng,145.5m2
2200,"Điện Biên Phủ, Q. Thanh Khê, TP. Đà Nẵng",15 Triệu ₫ / Tháng,60m2
2201,"07 Phạm Thế Hiển , Hải Châu , Đà Nẵng",2 Triệu 500K ₫ / Tháng,25m2
2202," 08 Mộc Sơn 2, Ngũ Hành Sơn, Đà Nẵng",40 Triệu ₫ / Tháng,350m2
2203,"Hoàng Văn Thái, Liên Chiểu, Đà Nẵng",4 Triệu ₫ / Tháng,20m2
2204,"385 Nguyễn Văn Linh, Thanh Khê, Đà Nẵng",5 Triệu 500K ₫ / Tháng,40m2
2205,"102 Trần Xuân Soạn, Cẩm Lệ, Đà Nẵng",5 Triệu ₫ / Tháng,100m2
2206,"07 Nguyễn Dữ, Khuê Trung, Cẩm Lệ, Đà Nẵng",9 Triệu 500K ₫ / Tháng,120m2
2207," Mai Am, Thanh Bình, Hải Châu, Đà Nẵng ",12 Triệu ₫ / Tháng,80m2
2208," Đống Đa, Hải Châu, Đà Nẵng ",7 Triệu ₫ / Tháng,40m2
2209,"  K356/91 Hoàng Diệu, quận Hải Châu, Đà Nẵng",4 Triệu ₫ / Tháng,16m2
2210,"Bùi Tấn Diên, Liên Chiểu, Đà Nẵng",1 Triệu 700K ₫ / Tháng,20m2
2211," 56 Nguyễn Khuyến, Hoà Minh, Liên Chiểu, Đà Nẵng",1 Triệu 200K ₫ / Tháng,16m2
2212,"Trương Công Hy, Ngũ Hành Sơn, Đà Nẵng",2 Triệu ₫ / Tháng,20m2
2213,"34 An Thượng 5, Ngũ Hành Sơn, Đà Nẵng",4 Triệu ₫ / Tháng,20m2
2214,"131 Hồ Nguyên Trừng, Khuê Trung, Cẩm Lệ, Đà Nẵng",1 Triệu 500K ₫ / Tháng,20m2
2215,268/16 Trần phú - Hải Châu - Đà Nẵng,2 Triệu 200K ₫ / Tháng,13m2
2216,"35 Bùi Thế Mỹ, phường Hòa Hải, quận Ngũ Hành Sơn, Đà Nẵng",30 Triệu ₫ / Tháng,225m2
2217," Trần Cao Vân, Thanh Khê, Đà Nẵng",4 Triệu 500K ₫ / Tháng,35m2
2218," Lê Lợi, Thạch Thang, Hải Châu, Đà Nẵng",10 Triệu ₫ / Tháng,200m2
2219,"K120  Nguyễn Lương Bằng, Liên Chiểu, Đà Nẵng",7 Triệu ₫ / Tháng,120m2
2220," Ngô Gia Tự,Hải Châu, Đà Nẵng",20 Triệu ₫ / Tháng,85m2
2221," Duy Tân, Hải Châu, Đà Nẵng",9 Triệu ₫ / Tháng,152m2
