,Location,Price,Area
410,"Cho thuê phòng trọ đường Cẩm Bắc 9, Hòa Phát, Cẩm Lệ, Đà Nẵng","2,5 triệu",20 m2
411,"Cho thuê phòng trọ đường Cù Chính Lan, Hòa Khê, Thanh Khê, Đà Nẵng",3 triệu,20 m2
412,"Cho thuê trọ đường Phước Lý, Hòa Minh, Liên Chiểu, Đà Nẵng","1,6 triệu",15 m2
413,"Cho thuê phòng trọ đường Lê Duẩn, Tân Chính, Thanh Khê, Đà Nẵng",3 triệu,33 m2
414,"Cho thuê trọ đường Nguyễn Đình Tựu, Hòa Khê, Thanh Khê, Đà Nẵng",2 triệu,15 m2
415,"Cho thuê phòng trọ đường Phan Hành Sơn, Mỹ An, Ngũ Hành Sơn, Đà Nẵng.","2,3 triệu",20 m2
416,"Cho thuê trọ đường Phan Thanh, Thạch Gián, Thanh Khê, Đà Nẵng",3 triệu,KXĐ
417,"Cho thuê phòng trọ đường Trưng Nữ Vương, Bình Hiên, Hải Châu, Đà Nẵng","2,5 triệu",17 m2
418,"Cho thuê phòng trọ đường Thanh Nghị, Hoà Minh, Liên chiểu, Đà Nẵng.",2 triệu,25 m2
419,"Cho thuê phòng trọ đường Bầu Vàng 4, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","1,8 triệu",20 m2
420,"Cho thuê phòng trọ đường Nguyễn Đăng, An Khê, Thanh Khê, Đà Nẵng",2 triệu,KXĐ
421,"Cho thuê phòng trọ đường Mẹ Thứ, Hòa Xuân, Cẩm Lệ, Đà Nẵng","1,8 triệu",20 m2
422,"Cho thuê phòng trọ đường Phạm Văn Nghị, Thạc Gián, Thanh Khê, Đà Nẵng","2,5 triệu",20 m2
423,"Cho thuê phòng trọ đường K20, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,4 triệu",20 m2
424,"Cho thuê phòng trọ đường Bình Kỳ, Hòa Qúy, Ngũ Hành Sơn, Đà Nẵng","1,5 triệu",17 m2
425,"Cho thuê phòng trọ đường Hòa Minh 7, Hòa Minh, Liên Chiểu, Đà Nẵng","1,6 triệu",23 m2
426,"Cho thuê phòng trọ đường Trần Văn Giàu, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,5 triệu",36 m2
427,"Cho thuê phòng trọ đường Nguyễn Tri Phương, Chính Gián, Thanh Khê, Đà Nẵng","1,6 triệu",15 m2
428,"Cho thuê phòng trọ đường Trần Cao Vân, Thanh Khê, Q.Thanh Khê, Đà Nẵng","2,8 triệu",KXĐ
429,"Cho thuê phòng trọ đường Phú Thạnh, Hòa Minh, Liên Chiểu, Đà Nẵng","1,3 triệu",13 m2
430,"Cho thuê phòng trọ đường Phan Văn Định, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","1,5 triệu",24 m2
431,"Cho thuê phòng trọ đường Nguyễn Chí Thanh, Thạch Thang, Hải Châu, Đà Nẵng.",5 triệu,55 m2
432,"Cho thuê phòng trọ đường Nguyễn Đình Tựu, An Khê, Thanh Khê, Đà Nẵng.","1,5 triệu",KXĐ
433,"Cho thuê phòng trọ đường Bầu Năng, Hòa Minh, Liên Chiểu, Đà Nẵng.",2 triệu,KXĐ
434,"Cho thuê phòng trọ đường Thanh Tịnh, Hòa Minh, Liên Chiểu, Đà Nẵng","1,5 triệu",12 m2
435,"Cho thuê phòng trọ đường Tế Hanh, Hoà Xuân, Cẩm Lệ, Đà Nẵng.","1,5 triệu",KXĐ
436,"Cho thuê phòng Phan Đăng Lưu, Hòa cường, Hải Châu, Đà Nẵng.",3 triệu,30 m2
437,"Cho thuê phòng trọ đường Phong Bắc 20, Hòa Thọ Đông, Cẩm lệ, Đà Nẵng.",2 triệu,30 m2
438,"Cho thuê phòng trọ đường Hà Huy Tập, Hòa Khê, Q.Thanh Khê, Đà Nẵng",2 triệu,20 m2
439,"Cho thuê phòng đường Nguyễn Chí Thanh, Thạch Thang, Hải Châu, Đà Nẵng.","3,5 triệu",20 m2
440,"Cho thuê phòng trọ đường Núi Thành, Hòa Cường Nam, Hải Châu, Đà Nẵng.","2,3 triệu",16 m2
441,"Cho thuê nhà đường 3 Tháng 2, Thuận Phước, Hải Châu, Đà Nẵng.","1,1 triệu",KXĐ
442,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng.","2,3 triệu",25 m2
443,"Cho thuê phòng trọ đường K20, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.","2,4 triệu",KXĐ
444,"Cho thuê phòng trọ đường Hải Sơn, Thanh Bình, Hải Châu, Đà Nẵng","1,3 triệu",KXĐ
445,"Cho thuê phòng trọ đường Tiên Sơn, Hòa Cường Nam, Hải Châu, Đà Nẵng","1,5 triệu",KXĐ
446,"Cho thuê phòng trọ đường Hoàng Sĩ Khải, An Hải Bắc, Sơn Trà, Đà Nẵng","2,5 triệu",25 m2
447,"Cho thuê phòng trọ đường Chính Hữu, An Hải Bắc, Sơn Trà, Đà Nẵng","2,3 triệu",25 m2
448,"Cho thuê phòng trọ đường Châu Thương Văn, Hòa Cường Bắc, Hải Châu, Đà Nẵng","2,8 triệu",30 m2
449,"Cho thuê phòng trọ đường Tô Hiệu, Hòa Minh, Liên Chiểu, Đà Nẵng","1,8 triệu",25 m2
450,"Cho thuê trọ đường Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng",2 triệu,KXĐ
451,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",2 triệu,17 m2
452,"Cho thuê phòng trọ đường Phạm Thế Hiển, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng.","2,2 triệu",KXĐ
453,"Cho thuê phòng trọ đường Lê Ấm, Hòa Xuân, Cẩm Lệ, Đà Nẵng","3,3 triệu",25 m2
454,"Cho thuê phòng trọ đường Tô Hiệu, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",20 m2
455,"Cho thuê phòng trọ đường Khuê Mỹ Đông 7, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,4 triệu",28 m2
456,"Cho thuê phòng trọ đường Cù Chính Lan, Hòa Khê, Thanh Khê, Đà Nẵng","2,3 triệu",25 m2
457,"Cho thuê phòng trọ Thanh Lương 22, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,7 triệu",20 m2
458,"Cho thuê phòng trọ đường Tôn Đản, Hòa Phát, Cẩm Lệ, Đà Nẵng","1,7 triệu",16 m2
459,"Cho thuê phòng trọ đường Thành Vinh 2, Thọ Quang, Sơn Trà, Đà Nẵng",2 triệu,20 m2
460,"Cho thuê phòng trọ đường Trần Cao Vân,Tam Thuận, Khanh Khê, Đà Nẵng","2,5 triệu",28 m2
461,"Cho thuê phòng trọ đường CMT8, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng","1,6 triệu",18 m2
462,"Cho thuê phòng trọ đường Lê Hiến Mai, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",17 m2
463,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng",2 triệu,25 m2
464,"Cho thuê phòng trọ đường Hải Hồ,Thanh Bình, Hải Châu, Đà Nẵng","1,4 triệu",30 m2
465,"Cho thuê phong trọ đường Nguyễn Chánh, Hoà Khánh Bắc, Liên Chiểu, Đà Nẵng.","1,3 triệu",15 m2
466,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng.","1,5 triệu",14 m2
467,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","1,4 triệu",20 m2
468,"Cho thuê phòng trọ đường Nguyễn Đình Chiểu, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng .","2,5 triệu",25 m2
469,"Cho thuê phòng trọ đường Trịnh Lỗi, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,5 triệu",18 m2
470,"Cho thuê phòng trọ đường Phạm Viết Chánh, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng","1,7 triệu",21 m2
471,"Cho thuê phòng trọ đường Nguyễn Phước Nguyên, An Khê, Thanh Khê, Đà Nẵng.",2 triệu,25 m2
472,"Cho thuê phòng trọ đường Trần Đình Tri, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,22 m2
473,"Cho thuê phòng trọ Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng",2 triệu,25 m2
474,"Cho thuê phòng trọ đường Tống Phước Phổ, Hòa Cường Bắc, Hải Châu, Đà Nẵng","3,2 triệu",45 m2
475,"Cho thuê phòng trọ đường Nguyễn Chí Thanh, Hải Châu I, Hải Châu, Đà Nẵng","3,5 triệu",15 m2
476,"Cho thuê phòng trọ đường Quách Thị Trang, Hòa Xuân, Cẩm Lệ, Đà Nẵng.","2,2 triệu",25 m2
477,"Cho thuê phòng trọ đường Mai Lão Bạng, Thuận Phước, Hải Châu, Đà Nẵng",2 triệu,20 m2
478,"Cho thuê phòng trọ Đống Đa,Thạch Thang, Hải Châu, Đà Nẵng","2,5 triệu",KXĐ
479,"Cho thuê phòng trọ đường Lê Đình Kỵ, Hòa An, Cẩm Lệ, Đà Nẵng","1,8 triệu",25 m2
480,"Cho thuê phòng trọ đường Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng",3 triệu,20 m2
481,"Cho thuê phòng trọ đường Đoàn Phú Tứ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng.",2 triệu,18 m2
482,"Cho thuê phòng trọ Mỹ An 23, phường Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng.","2,8 triệu",20 m2
483,"Cho thuê phòng trọ đường Nguyễn Chí Thanh, Thạch Thang, Hải Châu, Đà Nẵng","3,5 triệu",20 m2
484,"Cho thuê phòng trọ đường Vũ Đình Long, Thọ Quang, Sơn Trà, Đà Nẵng",2 triệu,KXĐ
485,"Cho thuê phòng trọ đường Khuê Mỹ Đông 7, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,4 triệu",28 m2
486,"Cho thuê trọ đường Nguyễn Công Trứ, An Hải Đông, Sơn Trà, Đà Nẵng",2 triệu,20 m2
487,"Cho thuê phòng trọ đường Chính Hữu, Phước Mỹ, Sơn Trà, Đà Nẵng","2,5 triệu",18 m2
488,"Cho thuê phòng trọ tại Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng","1,8 triệu",20 m2
489,"Cho thuê phòng trọ đường Lê Thị Tính, An Khê, Thanh khê , TP. Đà Nẵng.","1,6 triệu",20 m2
490,"Cho thuê phòng trọ đường Trường Sơn, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",800 nghìn,20 m2
491,"Cho thuê phòng trọ Trần Khánh Dư, Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,2 triệu",20 m2
492,"Cho thuê phòng trọ đường Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê, Đà Nẵng","1,2 triệu",14 m2
493,"Cho thuê phòng trọ tại Nguyễn Văn Thoại, Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,2 triệu",20 m2
494,"Cho thuê phòng trọ tại Hà Huy Tập, An Khê, Thanh Khê, Đà Nẵng","2,3 triệu",30 m2
495,"Cho thuê phòng trọ tại Nguyễn Đỗ Cung, Hòa Minh, Liên Chiểu, Đà Nẵng","2,2 triệu",30 m2
496,"cho thuê phòng trọ đường Đặng Thùy Trâm, Hòa Thuận Tây, Hải Châu, Đà Nẵng","2,5 triệu",20 m2
497,"Cho thuê phòng trọ đường Kinh Dương Vương, Hòa Minh, Liên Chiểu , Đà Nẵng.","2,7 triệu",30 m2
498,"Cho thuê phòng trọ đường Thân Công Tài, Hòa An, Cẩm Lệ, Đà Nẵng","1,8 triệu",20 m2
499,"Cho thuê phòng trọ đường Lê Đình Kỵ, Hòa An, Cẩm Lệ, Đà Nẵng","1,8 triệu",20 m2
500,"Cho thuê phòng trọ đường Lê Văn Hưu, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",2 triệu,23 m2
501,"Cho thuê phòng trọ đường Hoàng Diệu, Hòa Cường Bắc, Hải Châu, Đà Nẵng","2,5 triệu",36 m2
502,"Cho thuê phòng trọ đường Ông Ích Khiêm, Thanh Bìn, Hải Châu, Đà Nẵng","1,8 triệu",25 m2
503,"Cho thuê phòng trọ đường Phạm Quang Ánh, An Hải Đông, Sơn Trà, Đà Nẵng",3 triệu,30 m2
504,"Cho thuê phòng trọ đường Lê Thị Xuyến, Chính Gián, Thanh Khê, Đà Nẵng","1,8 triệu",25 m2
505,"Cho thuê phòng trọ đường Lê Ấm, Hòa Xuân, Cẩm Lệ, Đà Nẵng",3 triệu,25 m2
506,"Cho thuê phòng trọ đường Gò Nảy 11, Hòa Minh, Liên Chiểu, Đà Nẵng","1,4 triệu",20 m2
507,"Cho thuê phòng trọ đường Tô Hiệu, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",25 m2
508,"Cho thuê phòng trọ đường Trần Kim Xuyến, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng","1,8 triệu",25 m2
509,"Cho thuê phòng trọ đường Lê Đình Lý, Bình Thuận, Hải Châu, Đà Nẵng",2 triệu,25 m2
510,"Cho thuê phòng trọ đường Trần Kim Xuyến, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng","1,8 triệu",25 m2
511,"Cho thuê phòng trọ đường Thanh Thủy, Thanh Bình, Hải Châu, Đà Nẵng","1,5 triệu",16 m2
512,"Cho thuê phòng trọ đường Hóa Sơn 3, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",2 triệu,20 m2
513,"Cho thuê phòng trọ đường Bùi Thiện Ngộ, Hòa Xuân, Cẩm Lệ, Đà Nẵng",2 triệu,25 m2
514,"Cho thuê phòng trọ đường Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng","2,2 triệu",KXĐ
515,"Cho thuê phòng trọ đường Mẹ Nhu, Thanh Khê Tây, Thanh Khê, Đà Nẵng",Thoả thuận,KXĐ
516,"Cho thuê phòng trọ đường Nhơn Hòa 21, Hòa An, Cẩm Lệ, Đà Nẵng","1,9 triệu",30 m2
517,"Cho thuê phòng trọ tại Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng",2 triệu,25 m2
518,"Cho thuê phòng trọ đường Yên Khê 2, Thanh Khê Đông, Thanh Khê, Đà Nẵng.","2,5 triệu",KXĐ
519,"Cho thuê phòng trọ tại Trần Phước Thành, Khuê Trung, Cẩm Lệ, Đà Nẵng","2,5 triệu",30 m2
520,"Cho thuê phòng trọ đường Nguyễn Huy Tưởng, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,25 m2
521,"Cho thuê phòng trọ đường Thái Thị Bôi, Chính Gián, Thanh Khê, Đà Nẵng","1,7 triệu",KXĐ
522,"Cho thuê phòng trọ đường Bùi Kỷ, Khuê Trung, Cẩm Lệ, Đà Nẵng",3 triệu,20 m2
523,"Cho thuê phòng trọ đường Nguyễn Thông, An Hải Trung, Sơn Trà, Đà Nẵng","2,6 triệu",16 m2
524,"Cho thuê phòng trọ đường Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng","1,3 triệu",22 m2
525,"Cho thuê phòng trọ tại Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",2 triệu,25 m2
526,"Cho thuê phòng trọ đường Đoàn Nguyễn Thục, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng","2,3 triệu",20 m2
527,"Cho thuê phòng trọ tại Tô Hiến Thành, Mỹ An, Sơn Trà, Đà Nẵng",2 triệu,20 m2
528,"Cho thuê phòng trọ đường Lê Thạch, Hòa An, Cẩm Lệ, Đà Nẵng","2,5 triệu",20 m2
529,"Cho thuê phòng trọ tại Khuê Mỹ Đông 7, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",2 triệu,25 m2
530,"Cho thuê nhà đường Lê Duẩn, Thạch Thang, Thanh Khê, Đà Nẵng","4,5 triệu",110 m2
531,"Cho thuê phòng trọ đường Minh Mạng, Khê Mỹ, Ngũ Hành Sơn, Đà Nẵng",2 triệu,16 m2
532,"Cho thuê phòng trọ đường Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng",3 triệu,25 m2
533,"Cho thuê phòng trọ đường Nguyễn Bính, Hòa Cường Nam, Hải Châu, Đà Nẵng",2 triệu,32 m2
534,"Cho thuê phòng trọ tại Trần Cao Vân, Thạch Thang, Thanh Khê, Đà Nẵng",3 triệu,25 m2
535,"Cho thuê phòng trọ tại Tôn Đức Thắng, Hòa Minh, Cẩm Lệ, Đà Nẵng",2 triệu,20 m2
536,"Cho thuê phòng trọ đường Trường Chinh, Hòa An, Cẩm Lệ, Đà Nẵng",1 triệu,20 m2
537,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hòa Thuận Tây, Hải Châu, Đà Nẵng","3,5 triệu",35 m2
538,"Cho thuê phòng trọ tại đường Lý Văn Phức, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng","2,2 triệu",25 m2
539,"Cho thuê phòng trọ tại Phan Thị Nể, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",25 m2
540,"Cho thuê phòng trọ đường Nguyễn Công Trứ, Phước Mỹ, Sơn Trà, Đà Nẵng",2 triệu,KXĐ
541,"Cho thuê phòng trọ đường Phước Lý 12, Hòa Minh, Liên Chiểu, Đà Nẵng","2,5 triệu",20 m2
542,"Cho thuê phòng trọ đường Quang Trung, Thanh Bình, Hải Châu, Đà Nẵng","1,8 triệu",20 m2
543,"Cho thuê phòng trọ tại đường Mai Am, Thanh Bình, Hải Châu, Đà Nẵng",2 triệu,20 m2
544,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng","1,8 triệu",KXĐ
545,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng","1,2 triệu",20 m2
546,"Cho thuê phòng trọ đường Trần Cao Vân, Thạch Thang, Thanh Khê, Đà Nẵng",2 triệu,25 m2
547,"Cho thuê phòng trọ đường An Hải 2, An Hải Bắc, Sơn Trà, Đà Nẵng",3 triệu,35 m2
548,"Cho thuê phòng trọ đường Hòa Nam 1, Cẩm Lệ, Đà Nẵng",2 triệu,KXĐ
549,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hòa Thuận Đông, Hải Châu, Đà Nẵng","3,5 triệu",KXĐ
550,"Cho thuê phòng trọ đường Trần Cao Vân, Xuân Hà, Thanh Khê, Đà Nẵng","2,2 triệu",KXĐ
551,"Cho thuê phòng trọ tại Đường Ngô Quyền, An Hải Bắc, Sơn Trà, Đà Nẵng","2,2 triệu",20 m2
552,"Cho thuê phòng trọ đường Nguyễn Văn Thoại, Mỹ An, Ngũ Hành Sơn, Đà Nẵng","1,5 triệu",20 m2
553,"Cho thuê phòng trọ đường Tôn Đức Thắng, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","1,5 triệu",20 m2
554,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hòa Thuận Tây, Hải Châu, Đà Nẵng","3,5 triệu",25 m2
555,"Cho thuê phòng trọ đường Ngũ Hành Sơn, Mỹ An, Ngũ Hành Sơn, Đà Nẵng","1,8 triệu",20 m2
556,"Cho thuê phòng trọ đường Nguyễn Tri Phương, Hòa Thuận Tây, Hải Châu, Đà Nẵng.","2,5 triệu",20 m2
557,"Cho thuê phòng trọ đường Phan Huy Thực, Nại Hiên Đông, Sơn Trà, Đà Nẵng",3 triệu,25 m2
558,"Cho thuê phòng trọ tại đường Núi Thành, Hòa Cường Bắc, Hải Châu, Đà Nẵng","2,5 triệu",20 m2
559,"Cho thuê phòng trọ tại đường Ông Ích Khiêm, Thanh Bình, Hải Châu, Đà Nẵng","2,5 triệu",20 m2
560,"Cho thuê phòng trọ đường Hồ Sĩ Dương, Hòa Phát, Cẩm Lệ, Đà Nẵng","2,3 triệu",20 m2
561,"Cho thuê phòng trọ đường Đà Sơn, Hoà Khánh Nam, Liên Chiểu, Đà Nẵng",1 triệu,15 m2
562,"Cho thuê phòng trọ đường Phạm Như Xương, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng","1,5 triệu",KXĐ
563,"Cho thuê phòng trọ đường Trần Cao Vân, Tam Thuận, Thanh Khê, Đà Nẵng","1,3 triệu",KXĐ
564,"Cho thuê phòng trọ đường Trưng Nữ Vương, Phước Ninh, Hải Châu, Đà Nẵng",3 triệu,35 m2
565,"Cho thuê phòng trọ đường Tống Phước Phổ, Hòa Cường Bắc, Hải Châu, Đà Nẵng","2,8 triệu",30 m2
566,"Cho thuê phòng trọ đường Đoàn Nguyễn Thục, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng","2,3 triệu",20 m2
567,"Cho thuê phòng trọ đường Phước Lý 14, Hòa Minh, Liên Chiểu, Đà Nẵng","1,6 triệu",20 m2
568,"Cho thuê phòng trọ đường Phạm Tu, An Hải Bắc, Sơn Trà, Đà Nẵng",3 triệu,20 m2
569,"Cho thuê phòng trọ đường Khuê Mỹ Đông 7, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,2 triệu",20 m2
570,"Cho thuê phòng trọ đường Nguyễn Thiện Kế, Phước Mỹ, Sơn Trà, Đà Nẵng",2 triệu,KXĐ
571,"Cho thuê phòng trọ đường Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê, Đà Nẵng","1,8 triệu",20 m2
572,"Cho thuê phòng trọ đường Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê, Đà Nẵng","1,5 triệu",KXĐ
573,"Cho thuê phòng trọ đường Tiên Sơn 9, Hòa Cường Nam, Hải Châu, Đà Nẵng","2,6 triệu",20 m2
574,"Cho thuê phòng trọ đường Tôn Đức Thắng, Hòa Khánh Nam. Liên Chiểu, Đà Nẵng","1,5 triệu",KXĐ
575,"Cho thuê phòng trọ đường Hoàng Thị Loan, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,20 m2
576,"Cho thuê phòng trọ đường Ngô Quyền, An Hải Bắc, Sơn Trà, Đà Nẵng","2,3 triệu",32 m2
577,"Cho thuê phòng trọ đường Trường Chinh, An Khê, Thanh Khê, Đà Nẵng",2 triệu,25 m2
578,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","1,3 triệu",18 m2
579,"Cho thuê phòng trọ đường Thanh Vinh 4, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",1 triệu,13 m2
580,"Cho thuê phòng trọ đường Phan Nhu, Thanh Khê Tây, Liên Chiểu, Đà Nẵng","1,8 triệu",20 m2
581,"Cho thuê phòng trọ đường Trưng Nữ Vương, Bình Hiên, Hải Châu, Đà Nẵng","2,5 triệu",25 m2
582,"Cho thuê phòng trọ đường Hoàng Đình Ái, Hòa Xuân, Cẩm Lệ, Đà Nẵng","1,5 triệu",20 m2
583,"Cho thuê phòng trọ đường Lý Nhân Tông, Khuê Trung, Cẩm Lệ, Đà Nẵng","2,5 triệu",15 m2
584,"Cho thuê phòng trọ đường Nguyễn Đình Chiểu, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,8 triệu",25 m2
585,"Cho thuê phòng trọ đường Bình Hòa 10, Khuê Trung, Căm Lệ, Đà Nẵng","2,3 triệu",KXĐ
586,"Cho thuê phòng trọ đường Núi Thành, Hòa Cường Bắc, Hải Châu, Đà Nẵng","2,5 triệu",20 m2
587,"Cho thuê phòng trọ đường Tôn Đản, Thanh Khê Tây, Thanh Khê, Đà Nẵng","2,3 triệu",23 m2
588,"Cho thuê phòng trọ đường Lê Hồng Phong, Phước Ninh, Hải Châu, Đà Nẵng","2,5 triệu",17 m2
589,"Cho thuê phòng trọ đường Đặng Vũ Hỷ, Phước Mỹ, Sơn Trà, Đà Nẵng","2,6 triệu",20 m2
590,"Cho thuê phòng trọ đường Lê Văn Hiến, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","1,9 triệu",KXĐ
591,"Cho thuê phòng trọ đường Nguyễn Viết Xuân, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,30 m2
592,"Cho thuê phòng trọ đường Bùi Thiện Ngộ, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",2 triệu,25 m2
593,"Cho thuê phòng trọ đường Đức Lợi 3, Thuận Phước, Hải Châu, Đà Nẵng",2 triệu,KXĐ
594,"Cho thuê phòng trọ đường Ngô Thị Liễu, Hòa Cường Bắc, Hải Châu, Đà Nẵng","1,9 triệu",20 m2
595,"Cho thuê phòng trọ đường Phạm Như Sương, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng","1,69 triệu",25 m2
596,"Cho thuê phòng trọ đường Tô Hiệu, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",KXĐ
597,"Cho thuê phòng trọ đường Vũ Lập, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",2 triệu,16 m2
598,"Cho thuê phòng trọ đường Bàu Hạc 5, Vĩnh Trung, Thanh Khê, Đà Nẵng","2,3 triệu",20 m2
599,"Cho thuê phòng trọ đường Phạm Hùng, Hòa Châu, Hòa Vang, Đà Nẵng","1,5 triệu",20 m2
600,"Cho thuê phòng trọ đường Phan Thị Nể, Hòa Minh, Liên Chiểu, Đà Nẵng","2,2 triệu",KXĐ
601,"Cho thuê phòng trọ phố Phạm Sư Mạnh, Khuê Trung, Cẩm Lệ, Đà Nẵng","1,5 triệu",18 m2
602,"Cho thuê phòng trọ đường Núi Thành, Hòa Thuận Đông, Hải Châu, Đà Nẵng","2,3 triệu",16 m2
603,"Cho thuê phòng trọ đường Tạ Hiện, Hòa Cường Bắc, Hải Châu, Đà Nẵng",3 triệu,25 m2
604,"Cho thuê phòng trọ đường Dương Khuê, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",3 triệu,20 m2
605,"Cho thuê phòng trọ đường Ngô Quyền, Thọ Quang, Sơn Trà, Đà Nẵng","2,4 triệu",30 m2
606,"Cho thuê phòng trọ đường Phùng Chí Kiên, Hoà Minh, Liên Chiểu, Đà Nẵng","2,2 triệu",20 m2
607,"Cho thuê phòng Cho thuê phòng trọ đường Cách Mạng Tháng Tám, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",2 triệu,27 m2
608,"Cho thuê phòng trọ đường Cù Chính Lan, Hoà Khê, Thanh Khê, Đà Nẵng","2,2 triệu",KXĐ
609,"Cho thuê phòng trọ đường Nguyễn Hoàng, Hải Châu 2, Hải Châu, Đà Nẵng","1,7 triệu",KXĐ
610,"Cho thuê phòng trọ đường Núi Thành, Hòa Thuận Đông, Hải Châu, Đà Nẵng","1,5 triệu",KXĐ
611,"Cho thuê phòng trọ đường Hàn Thuyên, Hòa Cường Bắc, Hải Châu, Đà Nẵng",3 triệu,25 m2
612,"Cho thuê phòng trọ đường Trần Đình Tri, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,KXĐ
613,"Cho thuê phòng trọ đường Hòa Nam 1, Cẩm Lệ, Đà Nẵng",2 triệu,KXĐ
614,"Cho thuê phòng trọ đường Nguyễn Thiện Kế, Phước Mỹ, Sơn Trà, Đà Nẵng",2 triệu,18 m2
615,"Cho thuê phòng trọ đường Hồ Phi tích, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,8 triệu",28 m2
616,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","2,3 triệu",25 m2
617,"Cho thuê phòng trọ đường Hoàng Sĩ Khải, An Hải Bắc, Sơn Trà, Đà Nẵng","2,5 triệu",20 m2
